Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Cyprus,2005,1037070,100601,0.097005025,97.005025,,,,,,19538728,18.840317,12000,0.011571061,11.571061,4000,0.00385702,3.8570203,109000,0.105103806,105.103806,87000,0.08389019,83.89019,,,,17000,0.016392335,16.392335,5000,0.004821275,4.8212754,83.76994,229.5066826,343.64603,26.107138,25.648943
,Cyprus,2006,1055445,91816,0.08699269,86.99269,,,,,,16283910,15.428478,15000,0.014212015,14.212015,2000,0.001894935,1.8949353,105000,0.0994841,99.4841,85000,0.08053475,80.53475,,,,16000,0.015159482,15.159482,5000,0.004737338,4.737338,80.130745,219.5362855,335.61578,24.764076,25.469067
,Cyprus,2007,1073875,96018,0.089412645,89.412645,,,,,,17167230,15.986246,18000,0.016761728,16.761728,4000,0.003724828,3.7248284,109000,0.10150157,101.50157,88000,0.081946224,81.946224,,,,17000,0.01583052,15.83052,5000,0.004656036,4.6560355,81.58534,223.5214772,337.54672,25.697105,25.212069
,Cyprus,2008,1092402,101164,0.09260693,92.60693,,,,,,17282268,15.82043,18000,0.01647745,16.47745,10000,0.009154139,9.154139,109000,0.09978012,99.78012,86000,0.0787256,78.7256,,,,17000,0.015562037,15.562037,5000,0.00457707,4.5770695,78.87206,216.0878335,326.33316,25.022161,24.322172
,Cyprus,2009,1110979,96524,0.08688193,86.88193,,,,,,16048790,14.445628,19000,0.017102033,17.102033,8000,0.007200856,7.200856,108000,0.09721156,97.21156,86000,0.0774092,77.4092,,,,17000,0.015301819,15.301819,5000,0.004500535,4.5005353,77.3731,211.9810938,321.11948,24.206713,24.12815
,Cyprus,2010,1129693,95847,0.084843405,84.843405,,,,,,16676178,14.76169,21000,0.01858912,18.58912,8000,0.00708157,7.08157,109000,0.09648639,96.48639,93000,0.08232325,82.32325,,,,0,0,0,8000,0.00708157,7.08157,82.02978,224.739121,329.9991,32.27991,22.15994
,Cyprus,2011,1145090,93812,0.08192544,81.92544,,,,,,16232943,14.176128,23000,0.020085758,20.085758,7000,0.006113057,6.1130566,109000,0.09518903,95.18903,92000,0.08034303,80.34303,,,,0,0,0,8000,0.00698635,6.9863503,80.49,220.5205457,325,31.42,22.03
,Cyprus,2012,1156556,89697,0.07755526,77.55526,,,,,,15312692,13.239905,26000,0.022480536,22.480536,5000,0.00432318,4.3231803,108000,0.09338069,93.38069,92000,0.07954652,79.54652,,,,0,0,0,8000,0.006917088,6.9170883,79.42028,217.589806,323.00113,31.000109,21.950077
,Cyprus,2013,1166972,82059,0.07031788,70.31788,,,,,,13618825,11.670224,26000,0.022279883,22.279883,3000,0.002570756,2.5707558,105000,0.08997645,89.97645,89000,0.07626575,76.26575,,,,0,0,0,7000,0.00599843,5.9984303,76.39987,209.3147102,310.99945,29.649948,21.199965
,Cyprus,2014,1176997,75414,0.06407323,64.07323,,,,,,13514259,11.481982,28000,0.023789356,23.789356,2000,0.00169924,1.6992397,103000,0.08751085,87.51085,88000,0.07476655,74.76655,,,,0,0,0,7000,0.005947339,5.947339,75.16955,205.9439705,305.99817,29.599825,20.699877
,Cyprus,2015,1187286,79466.79,0.066931464,66.931464,,,,,,14214719,11.972447,27000,0.02274094,22.74094,2000,0.001684514,1.6845141,103000,0.086752474,86.752474,87000,0.07327636,73.27636,,,,0,0,0,7000,0.0058958,5.8957995,73.289635,200.7935185,297.9985,28.659855,20.2599
,Cyprus,2016,1197889,79210.74,0.06612527,66.12527,,,,,,14111548,11.780347,31000,0.025878858,25.878858,2000,0.001669604,1.6696037,105000,0.087654196,87.654196,89000,0.07429737,74.29737,,,,0,0,0,7000,0.005843613,5.8436133,74.15945,203.1765733,301.99774,28.969782,20.479845
,Cyprus,2017,1208527,79875.33,0.066093124,66.093124,,,,,,14680693,12.147593,34000,0.028133422,28.133422,1000,0.000827454,0.82745356,109000,0.09019244,90.19244,92000,0.07612573,76.12573,,,,0,0,0,7000,0.005792175,5.792175,76.20956,208.793313,309.9982,29.629827,21.089878
,Cyprus,2018,1218834,78640,0.06452068,64.52068,,,,,,13627330,11.180629,36000,0.029536426,29.536426,2000,0.001640913,1.6409125,106000,0.08696836,86.96836,93000,0.07630243,76.30243,,,,0,0,0,7000,0.005743194,5.743194,76.32975,209.1226006,309.99896,29.679901,21.06993
,Cyprus,2019,1228840,81760,0.066534296,66.534296,,,,,,14249240,11.595684,36000,0.029295921,29.295921,2000,0.001627551,1.6275512,116000,0.09439797,94.39797,102000,0.08300511,83.00511,,,,,,,7000,0.005696429,5.696429,83.05,227.5342443,337,32.51,22.79
,Cyprus,2020,1237540,78880,0.06373935,63.73935,,,,,,14136200,11.422823,29000,0.023433587,23.433587,2000,0.001616109,1.6161094,99000,0.07999741,79.99741,92000,0.07434103,74.34103,,,,,,,7000,0.005656383,5.656383,74.55,204.2465733,301,29.07,20.32
,Cyprus,2021,1244193,82125.06,0.06600669,66.00669,,,,,,14255320,11.457483,33000,0.026523216,26.523216,6000,0.004822403,4.8224027,102000,0.08198085,81.98085,94000,0.07555098,75.55098,,,,,,,7000,0.005626137,5.626137,75.76981,207.5885185,305.99924,29.589928,20.679949
,Cyprus,2022,1251492,79221.94,0.063301995,63.301995,,,,,,14474230,11.565579,,,,,,,,,,,,,,,,,,,,,,,,,,
,Czechia,1993,10318915,1006684,0.09755716,97.55716,,,,,,126521090,12.261085,14000,0.001356732,1.3567318,41000,0.003973286,3.973286,979000,0.094874315,94.874315,979000,0.094874315,94.874315,,,,,,,,,,94.91186,260.0324906,369.8255,28.212975,27.611633
,Czechia,1994,10321309,805806,0.07807207,78.07207,,,,,,121199300,11.742628,34000,0.003294156,3.2941557,26000,0.00251906,2.5190604,814000,0.07886597,78.86597,814000,0.07886597,78.86597,,,,,,,,,,78.88304,216.1179156,306.67273,23.661907,22.77997
,Czechia,1995,10311702,862395,0.083632655,83.632655,,,,,,144053120,13.969868,31000,0.003006293,3.0062932,23000,0.002230476,2.2304757,870000,0.084370166,84.370166,870000,0.084370166,84.370166,,,,,,,,,,84.3828,231.1857511,328.86832,25.32687,24.454567
,Czechia,1996,10295653,853636,0.08291227,82.91227,,,,,,144919940,14.075837,38000,0.003690878,3.6908782,23000,0.002233953,2.2339525,869000,0.08440455,84.40455,869000,0.08440455,84.40455,,,,,,,,,,84.37426,231.1623539,329.03052,25.359426,24.47666
,Czechia,1997,10279042,835768,0.08130796,81.30796,,,,,,165597420,16.1102,32000,0.003113131,3.1131306,37000,0.003599557,3.5995573,830000,0.08074682,80.74682,830000,0.08074682,80.74682,,,,,,,,,,80.74024,221.2061348,312.97003,24.505955,23.061476
,Czechia,1998,10263837,852830,0.08309076,83.09076,,,,,,179931100,17.530588,57000,0.005553479,5.553479,56000,0.00545605,5.4560495,856000,0.08339961,83.39961,856000,0.08339961,83.39961,,,,,,,,,,83.38008,228.4385731,323.8548,25.236612,23.913118
,Czechia,1999,10249145,819822,0.07998931,79.98931,,,,,,179936660,17.55626,49000,0.004780887,4.7808867,37000,0.003610057,3.6100573,833000,0.081275076,81.275076,833000,0.081275076,81.275076,,,,,,,,,,81.27505,222.6713676,317.64502,24.599955,23.56786
,Czechia,2000,10234712,784615,0.076662146,76.662146,,,,,,176715140,17.266254,49000,0.004787629,4.7876285,41000,0.004005975,4.005975,793000,0.07748142,77.48142,793000,0.07748142,77.48142,,,,,,,,,,77.44551,212.1794773,301.44962,23.525087,22.253191
,Czechia,2001,10230273,803492.2,0.07854064,78.54064,,,,,,193303100,18.895205,48000,0.004691957,4.691957,63000,0.006158194,6.1581936,792000,0.07741729,77.41729,792000,0.07741729,77.41729,,,,,,,,,,77.4055,212.0698609,301.0214,23.561674,22.191578
,Czechia,2002,10238170,793520.1,0.07750605,77.50605,,,,,,182907570,17.865261,67000,0.006544138,6.5441383,59000,0.005762748,5.7627484,798000,0.077943616,77.943616,798000,0.077943616,77.943616,,,,,,,,,,77.95553,213.5767924,303.28232,23.733839,22.377048
,Czechia,2003,10248039,781938,0.07630123,76.30123,,,,,,176748020,17.24701,91000,0.008879747,8.879747,47000,0.004586243,4.586243,822000,0.08021047,80.21047,822000,0.08021047,80.21047,,,,,,,,,,80.20386,219.7366005,313.64636,24.434546,23.120216
,Czechia,2004,10261003,795270,0.07750412,77.50412,,,,,,186356700,18.161646,164000,0.015982842,15.982842,69000,0.006724489,6.724489,890000,0.08673616,86.73616,890000,0.08673616,86.73616,,,,,,,,,,86.69983,237.5337784,341.22824,26.233788,25.328485
,Czechia,2005,10280122,744612,0.07243221,72.43221,,,,,,196733400,19.137264,246000,0.023929678,23.929678,90000,0.00875476,8.75476,900000,0.0875476,87.5476,900000,0.0875476,87.5476,,,,,,,,,,87.58946,239.9711209,343.35147,26.423134,25.54734
,Czechia,2006,10304822,709392,0.06884078,68.84078,,,,,,182835180,17.742683,257000,0.024939781,24.939781,90000,0.008733776,8.7337755,877000,0.08510579,85.10579,877000,0.08510579,85.10579,,,,,,,,,,85.08306,233.1042716,333.03342,25.85496,24.678373
,Czechia,2007,10337831,697654,0.067485526,67.485526,,,,,,182757980,17.678562,301000,0.029116359,29.116359,109000,0.010543798,10.543798,890000,0.08609156,86.09156,890000,0.08609156,86.09156,,,,,,,,,,86.0614,235.7846552,337.00552,26.700438,24.660402
,Czechia,2008,10378586,668355.56,0.06439756,64.39756,,,,,,172472180,16.61808,337000,0.032470703,32.470703,124000,0.011947678,11.9476775,881000,0.08488632,84.88632,881000,0.08488632,84.88632,,,,,,,,,,84.84228,232.4446004,330.05923,26.173998,24.147493
,Czechia,2009,10421515,620045,0.059496626,59.496626,,,,,,158927140,15.249907,398000,0.038190223,38.190223,131000,0.012570149,12.570149,887000,0.085112385,85.112385,886000,0.08501643,85.01643,,,,,,,,,,85.06311,233.0496141,330.02957,26.352057,24.098196
,Czechia,2010,10464750,602891.1,0.057611614,57.611614,,,,,,154708750,14.783798,411000,0.039274707,39.274707,134000,0.012804893,12.804893,888000,0.0848563,84.8563,874000,0.083518475,83.518475,,,,,,,,,,83.55,228.9041073,335,33.65,22.12
,Czechia,2011,10496379,564441,0.05377483,53.77483,,,,,,141420180,13.473234,447000,0.042586114,42.586114,153000,0.014576456,14.576456,867000,0.082599916,82.599916,853000,0.08126612,81.26612,,,,,,,,,,81.29001,222.7123539,324.00003,32.480003,21.500002
,Czechia,2012,10511065,515733,0.049065724,49.065724,,,,,,126522376,12.0370655,454000,0.04319258,43.19258,167000,0.015888019,15.888019,812000,0.077251926,77.251926,799000,0.07601513,76.01513,,,,,,,,,,75.98004,208.1644911,303.00015,30.000015,20.28001
,Czechia,2013,10514547,503960.97,0.04792988,47.92988,,,,,,123157760,11.713083,444000,0.042227212,42.227212,165000,0.015692545,15.692545,790000,0.075134,75.134,777000,0.07389762,73.89762,,,,,,,,,,73.86002,202.3562172,295.0001,29.200008,19.700006
,Czechia,2014,10517178,508850.22,0.04838277,48.38277,,,,,,123749250,11.766393,470000,0.044688795,44.688795,170000,0.016164033,16.164033,797000,0.07578079,75.78079,786000,0.074734874,74.734874,,,,,,,,,,74.750015,204.7945596,297.00006,29.460003,19.830004
,Czechia,2015,10523801,504921.9,0.047979042,47.979042,,,,,,131629784,12.507818,520000,0.049411803,49.411803,167000,0.01586879,15.86879,839000,0.07972404,79.72404,825000,0.07839373,78.39373,,,,,,,,,,78.42999,214.8766828,311.99997,30.819996,20.899998
,Czechia,2016,10527584,506240.16,0.04808702,48.08702,,,,,,134095550,12.737543,542000,0.0514838,51.4838,177000,0.016812975,16.812975,848000,0.0805503,80.5503,836000,0.079410434,79.410434,,,,,,,,,,79.44005,217.6439704,317.00018,31.570017,21.080011
,Czechia,2017,10531315,495120,0.047014073,47.014073,,,,,,136164460,12.929484,553000,0.05251006,52.51006,153000,0.0145281,14.5281,870000,0.08261076,82.61076,856000,0.081281394,81.281394,,,,,,,,,,81.30996,222.7670115,325.99982,32.539986,21.659988
,Czechia,2018,10534598,462792,0.043930676,43.930676,,,,,,124549910,11.822939,589000,0.05591101,55.91101,149000,0.014143871,14.143871,907000,0.086097255,86.097255,892000,0.084673375,84.673375,,,,,,,0,0,0,84.69993,232.0546004,340.99973,33.729973,22.769983
,Czechia,2019,10536876,467546,0.044372354,44.372354,,,,,,122317730,11.608538,574000,0.05447535,54.47535,146000,0.013856099,13.856099,867000,0.082282454,82.282454,853000,0.080953784,80.953784,,,,,,,0,0,0,80.93996,221.7533129,328.99982,31.929983,22.209986
,Czechia,2020,10530951,,,,,,,,,124133730,11.787514,568000,0.05393625,53.93625,150000,0.014243728,14.243728,859000,0.08156908,81.56908,845000,0.08023967,80.23967,,,,,,,,,,80.21999,219.7807923,324.99997,31.729998,21.939999
,Czechia,2021,10510748,,,,,,,,,127656140,12.145296,585000,0.055657312,55.657312,156000,0.014841951,14.8419505,880000,0.08372382,83.72382,866000,0.08239185,82.39185,,,,,,,,,,82.40002,225.7534772,334.00006,32.58001,22.580004
,Czechia,2022,10493990,,,,,,,,,121189780,11.548493,,,,,,,,,,,,,,,,,,,,,,,,,,
,Czechoslovakia,1961,13780000,753455.3,0.054677453,54.677453,,,,,,54385080,3.9466677,110000,0.007982584,7.982584,5000,0.000362845,0.3628447,859000,0.06233672,62.33672,858000,0.062264152,62.264152,,,,,,,0,0,0,62.25966,170.5744093,304.24268,19.115248,24.629646
,Czechoslovakia,1962,13860000,761090.6,0.054912742,54.912742,,,,,,52852544,3.813315,121000,0.008730159,8.730159,7000,0.000505051,0.5050505,877000,0.06327561,63.27561,871000,0.06284271,62.84271,,,,,,,4000,0.0002886,0.28860028,62.837933,172.1587188,310.3355,19.541126,25.037067
,Czechoslovakia,1963,13950000,763067.4,0.05470017,54.70017,,,,,,54157304,3.8822439,137000,0.009820788,9.820788,8000,0.000573477,0.5734767,889000,0.063727595,63.727595,885000,0.06344086,63.44086,,,,,,,4000,0.000286738,0.28673836,63.44,173.8082174,311,19.56,25.16
,Czechoslovakia,1964,14050000,820808.7,0.058420546,58.420546,,,,,,58884356,4.191057,113000,0.008042704,8.042704,10000,0.000711744,0.7117438,915000,0.06512456,65.12456,900000,0.06405694,64.05694,,,,,,,13000,0.000925267,0.9252669,64.05378,175.4898065,306.30078,19.395725,24.753492
,Czechoslovakia,1965,14150000,896256.8,0.0633397,63.3397,,,,,,58233910,4.115471,94000,0.00664311,6.6431095,37000,0.002614841,2.614841,961000,0.067915194,67.915194,951000,0.067208484,67.208484,,,,,,,8000,0.000565371,0.565371,67.20628,184.1267927,322.35138,20.127062,26.076633
,Czechoslovakia,1966,14220000,873637.8,0.061437257,61.437257,,,,,,60480196,4.253178,139000,0.009774965,9.774965,11000,0.000773558,0.7735584,1003000,0.07053446,70.53446,984000,0.06919831,69.19831,,,,,,,17000,0.001195499,1.1954993,69.1991,189.5865734,332.92685,20.7806,26.942232
,Czechoslovakia,1967,14280000,926960.4,0.06491319,64.91319,,,,,,67243380,4.70892,132000,0.009243698,9.243698,29000,0.002030812,2.0308124,1026000,0.07184874,71.84874,996000,0.0697479,69.7479,,,,,,,27000,0.001890756,1.8907563,69.74312,191.0770392,338.63593,21.211916,27.448378
,Czechoslovakia,1968,14320000,1010633.7,0.07057498,70.57498,,,,,,86566590,6.045153,131000,0.009148045,9.1480445,32000,0.002234637,2.2346368,1110000,0.07751396,77.51396,1063000,0.07423184,74.23184,,,,,,,45000,0.003142458,3.1424582,74.23474,203.3828473,354.6815,22.830757,28.404325
,Czechoslovakia,1969,14280000,978604.6,0.06852973,68.52973,,,,,,96312120,6.7445464,138000,0.009663866,9.663866,24000,0.001680672,1.6806723,1094000,0.07661065,76.61065,1072000,0.07507003,75.07003,,,,,,,19000,0.001330532,1.3305322,75.07422,205.6827925,363.92352,23.60504,29.083889
,Czechoslovakia,1970,14320000,1027891.3,0.07178012,71.78012,,,,,,113451210,7.92257,137000,0.009567039,9.567039,20000,0.001396648,1.396648,1140000,0.07960894,79.60894,1088000,0.07597765,75.97765,,,,,,,49000,0.003421788,3.4217876,75.974205,208.1485048,366.35782,24.103542,29.13846
,Czechoslovakia,1971,14380000,1087995.8,0.07566035,75.66035,,,,,,121905040,8.477402,97000,0.00674548,6.74548,34000,0.002364395,2.364395,1152000,0.080111265,80.111265,1120000,0.077885956,77.885956,,,,,,,29000,0.00201669,2.0166899,77.887375,213.3900664,371.4644,24.270342,29.566965
,Czechoslovakia,1972,14460000,1154921.2,0.079870075,79.870075,,,,,,127216890,8.797849,51000,0.003526971,3.526971,25000,0.001728907,1.7289073,1183000,0.0818119,81.8119,1142000,0.07897649,78.97649,,,,,,,37000,0.002558783,2.558783,78.979126,216.381165,378.23526,24.625319,30.208792
,Czechoslovakia,1973,14550000,1169714.9,0.08039278,80.39278,,,,,,129530040,8.902409,57000,0.003917526,3.917526,21000,0.001443299,1.443299,1203000,0.08268041,82.68041,1163000,0.079931274,79.931274,,,,,,,37000,0.002542955,2.5429553,79.929016,218.9836033,385.94693,25.056555,30.855759
,Czechoslovakia,1974,14660000,1228450.2,0.08379606,83.79606,,,,,,134488640,9.173849,50000,0.003410641,3.410641,12000,0.000818554,0.8185539,1268000,0.08649386,86.49386,1201000,0.081923604,81.923604,,,,,,,63000,0.004297408,4.297408,81.92566,224.4538608,397.34842,25.8576,31.717989
,Czechoslovakia,1975,14770000,1269062.6,0.08592164,85.92164,,,,,,140459970,9.509815,30000,0.002031144,2.0311442,25000,0.00169262,1.6926202,1279000,0.08659445,86.59445,1244000,0.08422478,84.22478,,,,,,,31000,0.002098849,2.098849,84.22847,230.7629292,405.98044,26.463541,32.38866
,Czechoslovakia,1976,14880000,1243226.8,0.083550185,83.550185,,,,,,140730140,9.457671,27000,0.001814516,1.8145161,13000,0.000873656,0.8736559,1259000,0.08461022,84.61022,1242000,0.083467744,83.467744,,,,,,,13000,0.000873656,0.8736559,83.46503,228.6713128,405.9059,26.279167,32.44255
,Czechoslovakia,1977,14990000,1304346.9,0.08701447,87.01447,,,,,,149675580,9.985029,52000,0.003468979,3.4689794,32000,0.002134756,2.1347564,1308000,0.087258175,87.258175,1292000,0.0861908,86.1908,,,,,,,11000,0.000733823,0.7338225,86.188286,236.132288,415.0287,26.936958,33.202293
,Czechoslovakia,1978,15090000,1365263.8,0.09047473,90.47473,,,,,,157832060,10.459381,41000,0.002717031,2.7170312,20000,0.001325381,1.3253811,1371000,0.09085487,90.85487,1333000,0.08833665,88.33665,,,,,,,35000,0.002319417,2.3194167,88.33276,242.0075592,423.43805,27.37367,33.84508
,Czechoslovakia,1979,15180000,1383764.2,0.091157064,91.157064,,,,,,164556180,10.840328,41000,0.002700922,2.7009223,57000,0.003754941,3.7549408,1385000,0.09123847,91.23847,1376000,0.09064559,90.64559,,,,,,,5000,0.000329381,0.32938077,90.64416,248.3401619,435.82767,28.158865,34.916195
,Czechoslovakia,1980,15250000,1415667.1,0.09283063,92.83063,,,,,,168984800,11.08097,53000,0.00347541,3.47541,50000,0.003278689,3.2786885,1427000,0.09357377,93.57377,1419000,0.09304918,93.04918,,,,,,,4000,0.000262295,0.26229507,93.05097,254.9341618,448.29376,28.988997,35.863503
,Czechoslovakia,1981,15310000,1440798.2,0.09410831,94.10831,,,,,,171156020,11.179361,39000,0.002547355,2.5473547,68000,0.004441542,4.4415416,1442000,0.094186805,94.186805,1435000,0.093729585,93.729585,,,,,,,2000,0.000130634,0.13063358,93.725624,256.7825289,447.40875,29.056547,35.772682
,Czechoslovakia,1982,15350000,1331926.2,0.08677044,86.77044,,,,,,170915100,11.134534,61000,0.003973941,3.9739413,62000,0.004039088,4.039088,1326000,0.08638436,86.38436,1296000,0.084429964,84.429964,,,,,,,25000,0.001628664,1.6286644,84.428894,231.312036,407.47726,26.601156,32.5281
,Czechoslovakia,1983,15390000,1400466.8,0.090998486,90.998486,,,,,,172204510,11.189378,72000,0.004678363,4.6783625,65000,0.004223522,4.223522,1420000,0.09226771,92.26771,1399000,0.090903185,90.903185,,,,,,,16000,0.001039636,1.0396361,90.907234,249.0609126,435.22614,28.384748,34.69803
,Czechoslovakia,1984,15420000,1448329.1,0.093925364,93.925364,,,,,,177116270,11.486139,66000,0.004280156,4.2801555,84000,0.005447471,5.447471,1430000,0.092736706,92.736706,1414000,0.09169909,91.69909,,,,,,,11000,0.000713359,0.7133593,91.7019,251.2380797,439.05695,28.663717,34.99454
,Czechoslovakia,1985,15450000,1461287,0.094581686,94.581686,,,,,,174713730,11.3083315,84000,0.005436893,5.436893,80000,0.005177993,5.1779933,1449000,0.09378641,93.78641,1426000,0.09229773,92.29773,,,,,,,18000,0.001165049,1.1650486,92.300125,252.8770523,440.85727,28.780684,35.168613
,Czechoslovakia,1986,15480000,1474966.8,0.09528209,95.28209,,,,,,179366830,11.587005,30000,0.001937985,1.9379845,87000,0.005620155,5.620155,1418000,0.091602065,91.602065,1414000,0.09134367,91.34367,,,,,,,0,0,0,91.34505,250.2604085,435.6902,28.539705,34.715317
,Czechoslovakia,1987,15510000,1517313.5,0.097828075,97.828075,,,,,,192265520,12.39623,19000,0.001225016,1.2250161,78000,0.005029013,5.0290134,1459000,0.09406834,94.06834,1454000,0.09374597,93.74597,,,,,,,2000,0.000128949,0.12894906,93.74502,256.8356687,445.45364,29.264107,35.41656
,Czechoslovakia,1988,15540000,1570911,0.101088226,101.088226,,,,,,209505580,13.481697,27000,0.001737452,1.7374518,86000,0.005534106,5.5341055,1526000,0.0981982,98.1982,1520000,0.0978121,97.8121,,,,,,,1000,6.43501E-05,0.06435007,97.80977,267.9719699,462.19556,30.37713,36.80594
,Czechoslovakia,1989,15560000,1622409,0.10426793,104.26793,,,,,,223578420,14.368793,14000,0.000899743,0.89974294,70000,0.004498715,4.4987146,1565000,0.100578405,100.578405,1553000,0.099807195,99.807195,,,,,,,7000,0.000449871,0.44987147,99.80225,273.4308192,466.3097,31.123926,36.875412
,Czechoslovakia,1990,15570000,1608842,0.10332961,103.32961,,,,,,232473300,14.930847,13000,0.000834939,0.834939,69000,0.004431599,4.4315993,1553000,0.0997431,99.7431,1548000,0.09942196,99.42196,,,,,,,1000,6.42261E-05,0.06422608,99.41889,272.3805178,464.76108,31.14399,36.661156
,Czechoslovakia,1991,15590000,1455941,0.093389414,93.389414,,,,,,222827280,14.292962,9000,0.000577293,0.57729316,67000,0.004297627,4.2976267,1377000,0.08832585,88.32585,1334000,0.08556767,85.56767,,,,,,,39000,0.002501604,2.5016037,85.56548,234.4259703,392.02515,26.401693,30.87198
,Czechoslovakia,1992,15620000,1393284,0.089198716,89.198716,,,,,,199395250,12.765381,11000,0.000704225,0.7042253,28000,0.001792574,1.7925736,1356000,0.08681178,86.81178,1320000,0.08450704,84.50704,,,,,,,34000,0.002176696,2.1766964,84.506226,231.5239045,388.07452,25.88497,30.655886
